	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100	V101	V102	V103	V104	V105	V106	V107	V108	V109	V110	V111	V112	V113	V114	V115	V116	V117	V118	V119	V120	V121	V122	V123	V124	V125	V126	V127	V128	V129	V130	V131	V132	V133	V134	V135	V136	V137	V138	V139	V140	V141	V142	V143	V144	V145	V146	V147	V148	V149	V150	V151	V152	V153	V154	V155	V156	V157	V158	V159	V160	V161	V162	V163	V164	V165	V166	V167	V168	V169	V170	V171	V172	V173	V174	V175	V176	V177	V178	V179	V180	V181	V182	V183	V184	V185	V186	V187	V188	V189	V190	V191	V192	V193	V194	V195	V196	V197	V198	V199	V200
FASLG	15.634	15.4209	14.9128	20.8206	17.4365	19.557	21.0393	18.5296	17.7726	20.3842	18.6032	18.785	17.555	18.0344	19.0049	18.7877	19.5162	16.2256	17.0944	16.6555	13.4981	19.1333	13.8702	13.5971	15.4532	19.1761	14.0776	16.3164	18.0669	16.1801	21.0112	17.9114	12.8393	13.2796	11.4546	16.5741	17.8921	28.1921	20.2007	14.4226	15.9256	12.6283	21.3939	15.3998	13.7444	19.8552	21.6692	19.8652	16.0848	17.8921	16.8026	14.6715	15.1992	12.128	16.0327	15.7272	16.5336	24.5979	22.9441	20.6592	13.5736	14.6314	16.5241	20.3388	18.024	16.5646	11.2558	21.3608	18.6166	14.2511	17.1592	20.0002	17.1043	19.952	15.8489	13.9886	13.0209	15.6639	13.9082	13.2557	12.4535	14.1748	12.4719	16.2379	17.0293	16.8401	16.7048	20.0651	18.3754	18.0422	15.5089	13.0896	16.0108	16.1754	17.2671	11.8636	20.2496	18.1491	17.2515	14.9505	15.5386	18.8501	16.1637	12.5992	18.1877	17.3163	16.5747	14.7802	18.9919	17.4887	19.2897	21.3862	25.6336	17.2565	22.6289	21.4579	19.2425	16.862	14.2655	14.7356	14.4798	11.2931	13.4234	14.5667	16.1091	22.2346	19.3203	20.0796	13.7211	13.6501	16.9986	24.1492	19.818	21.4866	17.9424	16.4173	15.0868	16.2572	16.3429	17.5879	20.9394	16.4078	21.1091	12.8199	17.7227	19.1692	19.9125	18.5136	18.2962	18.2172	19.9441	18.024	16.6615	17.6653	15.8227	17.4446	12.475	15.5011	14.3805	17.5246	11.2606	14.3077	13.9022	12.4889	25.3645	18.8203	16.7289	16.1091	16.6483	20.0031	15.7374	16.0177	20.9244	15.4165	17.813	21.0628	17.905	19.0179	22.5541	20.7114	22.6918	20.4195	17.9502	14.6445	19.4257	16.1754	17.738	15.1249	17.4616	18.7397	16.2841	14.6266	16.0338	16.4706	18.3913	15.5907	20.2291	17.4032	14.825	13.7647
ZEB1	8.94848	11.3838	8.35409	8.60206	7.70924	7.58746	8.74265	8.51328	8.40662	8.66176	10.8442	9.06006	7.35706	10.3787	8.48695	7.21637	7.90725	8.44547	12.2281	10.4854	9.10193	11.5249	11.1059	8.49368	7.61594	7.9627	9.56584	7.77002	8.60082	8.99761	10.7377	7.97303	10.6108	8.63062	9.5071	9.17369	8.1156	6.68048	10.5005	9.21012	9.31958	13.1539	9.31187	8.91149	9.08294	7.72035	7.68816	8.82046	11.51	11.5108	12.0566	9.0568	11.0548	12.0775	8.63062	7.75827	7.63627	7.98798	6.42742	9.07966	7.72926	10.129	9.05223	8.79255	9.21277	9.45621	11.0365	8.07827	7.79356	8.17546	7.51564	10.1173	7.5124	8.23161	7.89074	10.1319	16.4967	10.2052	10.3548	7.81043	10.4274	10.8497	11.8243	8.65179	11.329	11.4224	8.56619	9.77908	6.56738	7.96959	7.53191	11.4752	8.74201	12.0627	13.4306	11.5782	8.72439	10.4907	10.1119	17.5057	11.7801	16.2513	10.1159	13.6236	8.85293	10.0382	13.2523	9.61559	11.6049	12.9666	10.0871	11.8474	7.90668	12.0531	23.1984	8.49766	8.66177	8.53847	10.1363	14.1121	11.3045	9.63085	11.004	12.4633	8.64182	7.98108	10.4199	10.5377	8.53109	15.1587	8.24111	7.64672	8.72251	8.93882	9.71517	9.36401	9.40593	8.3782	6.98742	7.7689	7.91237	9.37076	8.39875	13.5375	9.44123	7.66106	10.1744	9.87288	8.34326	9.01773	8.80523	9.04571	11.2008	8.74075	6.68048	9.43715	12.5101	8.73698	8.08758	7.72035	8.00757	11.4988	10.2923	11.4992	6.40154	7.60607	6.74237	7.67018	7.69897	8.0469	7.89074	7.68927	7.79469	10.7656	10.242	8.84528	8.51267	11.0286	8.14167	9.43987	7.42683	8.42542	11.2964	8.14489	7.27012	8.38786	8.1156	8.75967	8.10275	20.5627	13.5107	10.1597	11.3021	9.49444	8.02259	9.90958	10.1305	15.3699	10.0853	12.419
ERBB2	13.8393	12.9209	17.2205	15.1806	11.1444	16.4718	13.3727	12.7756	11.8005	12.436	13.4665	10.3414	11.2493	11.8295	12.9816	17.8702	14.1172	12.0879	14.4798	14.2316	13.4713	13.1985	12.7242	24.5536	19.8695	20.4902	12.214	14.03	15.3257	31.4322	14.6942	15.8626	11.32	16.0096	13.0454	9.2327	13.5795	16.7048	13.4636	11.7023	12.9191	14.4215	16.5634	11.5067	13.7935	13.2719	10.9061	10.1232	10.6914	12.5838	13.4908	13.0303	13.3285	14.6582	17.6348	13.9665	14.38	12.7187	14.2768	23.1317	12.5034	13.7855	17.4352	12.1176	12.4871	12.9275	11.054	13.3988	13.7935	12.128	10.5788	13.9564	16.6447	10.8716	14.2634	13.0887	14.3697	13.5268	13.8772	14.5635	12.0479	13.1586	12.2678	11.4043	12.4288	12.4002	11.2412	10.7192	14.0604	15.5481	14.4184	11.2242	11.8953	13.5981	13.6974	13.8892	12.544	11.7827	13.1283	15.1566	13.6659	16.6471	14.0949	12.9629	15.5212	15.4877	12.6848	13.3679	13.8492	15.5761	12.3494	12.8273	12.6821	9.96686	14.7674	10.3503	16.4374	13.3785	10.9266	13.9635	12.1964	15.575	14.8218	12.7123	12.4808	11.3953	15.2376	13.3304	23.4438	11.7615	14.6709	15.8387	11.2477	12.0662	11.6275	13.2882	16.2326	14.0888	14.4465	11.838	12.5277	12.6729	23.8252	10.914	11.6434	11.6317	15.6944	16.8644	18.5336	14.2912	16.1766	17.0011	16.467	12.5847	14.9591	13.0322	12.5412	11.6124	12.2263	12.1876	11.1236	10.5871	11.3159	12.4199	12.6511	13.4026	13.8932	13.5375	14.8154	13.0341	13.2892	14.8496	14.5446	11.3192	12.6656	12.5892	12.948	13.0209	13.0642	11.7192	17.6196	19.9627	13.0256	10.7586	11.5224	12.5856	12.1211	11.074	12.9051	15.3854	14.8239	13.9434	12.4199	13.9454	15.7125	13.2309	13.3323	12.6237	11.1565	12.2828
LEF1	10.3682	8.54955	13.733	13.1028	8.52986	16.3995	10.3235	8.63342	7.75491	10.5157	8.58968	9.24735	8.97204	8.78748	8.52617	9.60244	9.32093	9.51464	9.24802	28.9496	18.6932	15.0923	11.5009	8.78495	10.4034	10.0187	24.9297	7.29531	7.13829	11.8516	11.4405	8.61075	18.9837	8.92209	9.44702	8.84528	7.83099	8.26221	8.53355	23.0037	12.0453	11.915	9.26402	8.79793	8.65054	14.8346	10.6952	11.9171	9.2068	49.6701	10.1975	10.8434	10.9218	9.35322	12.8578	10.0737	8.36132	8.89257	10.7594	11.5657	9.12985	9.18295	7.60223	10.2805	8.61571	7.65059	8.101	7.84878	43.6603	7.92293	11.1228	8.24199	10.2812	10.5624	8.12789	8.32225	8.28218	8.3565	7.90895	9.61421	7.80874	7.96155	7.83466	10.5043	8.78748	7.33483	9.8946	10.4681	12.6921	11.2056	7.43218	7.13778	8.74453	8.44061	9.19884	7.74459	10.1414	8.55016	8.38605	7.96758	8.71874	9.14071	8.88936	7.79188	8.86442	7.64177	8.72943	6.56502	7.24711	7.57217	6.74092	7.37192	7.9101	8.06199	6.64448	8.90346	10.5157	8.85485	9.71202	9.05516	7.54929	7.82197	7.44773	8.18843	8.21384	7.30057	7.50158	7.30135	6.82006	8.23932	8.18548	9.73059	7.85246	9.24069	6.41909	11.9968	11.7082	10.1411	10.3161	8.93109	12.4136	7.69259	9.08948	8.68708	9.61144	8.40298	8.98142	14.9861	11.2891	12.8717	12.3904	15.6121	8.36041	7.99863	9.78542	9.89531	8.24645	9.85085	9.5287	9.74707	10.5415	8.12731	16.0454	14.2912	10.217	8.42056	13.4394	19.8037	15.8672	11.8653	11.1131	12.704	13.9735	12.2775	8.08118	9.08162	24.4812	9.17039	9.16147	11.3715	17.0145	9.72498	6.90211	11.4889	11.5087	18.2297	10.7702	11.0517	11.964	10.6583	11.7827	22.3502	13.7182	10.8826	15.3898	12.1648	16.3229	21.9228	15.6775	21.603
NF1	9.54863	9.12886	8.0527	8.7018	8.54647	8.78938	8.18725	9.20481	8.97172	8.80586	9.56792	8.40419	8.9253	8.43027	7.74821	8.2977	8.34146	10.7734	8.47229	9.51156	8.27323	8.69992	8.69867	9.46984	12.1929	11.2452	8.55263	9.16642	8.89961	10.0781	16.2771	15.9969	9.64265	9.29879	8.77293	9.40119	7.65831	8.85804	8.93431	7.90725	9.45008	8.50776	10.9352	10.5795	8.24229	10.1883	9.80377	8.68113	9.0568	11.0876	9.52664	8.03763	10.1173	10.8936	9.33033	10.0737	8.92337	7.89814	8.87017	12.6565	8.5139	10.1839	10.1436	10.1035	9.41339	9.45417	7.92264	9.44259	7.95066	9.39509	9.97476	11.3699	10.14	8.38243	10.3496	8.3583	8.34387	9.32227	7.53733	8.67676	9.81083	8.50593	9.44668	9.30617	9.09276	9.66142	9.40051	12.274	10.3884	7.10443	8.98919	9.98843	8.66177	10.7501	9.19354	11.0214	8.29591	9.02943	11.3445	10.0353	11.2	9.91101	9.14597	9.86826	10.5263	9.22805	9.13149	10.2206	10.366	8.98142	10.0339	8.66614	9.08163	9.94749	11.4093	10.4042	10.4372	9.2854	8.31806	8.90411	8.54708	8.8084	7.53136	10.8169	9.10456	9.8889	9.75937	10.713	9.77063	8.96526	8.68739	8.75967	8.1197	8.4321	10.7168	7.24294	8.18666	10.9124	7.90497	9.01513	11.1709	9.71728	13.7093	9.4753	9.3863	9.20017	8.60392	10.2037	8.67426	9.07312	10.3907	8.26191	8.98724	9.20614	9.40932	8.34687	8.17841	7.18783	9.23736	7.90497	9.28273	8.8574	8.27502	8.60021	8.55941	9.12294	10.1546	8.66676	9.31489	8.6924	8.86443	8.3782	10.0072	8.59463	9.20415	9.59691	9.28875	9.11966	10.1971	8.26191	8.23873	10.0701	9.51156	9.26402	8.51942	7.88904	7.56944	8.03416	7.92607	9.37279	9.22672	8.45582	10.9755	9.34379	9.87466	8.63	10.5157	9.31086	8.85549	8.39815
AR	26.7487	25.0711	24.8723	26.768	41.1305	26.7815	36.3066	37.4962	41.8931	23.066	34.1142	36.2582	39.3011	39.87	41.1601	25.1915	24.9935	28.4585	46.944	26.5902	26.9489	25.1453	28.6725	24.9288	24.2486	21.7749	22.5988	28.5365	29.6579	19.538	28.9017	52.0909	20.7749	30.3912	49.9842	30.9915	31.647	35.529	29.8143	28.1485	22.3333	24.5518	26.1947	35.0763	25.6023	32.2779	28.5571	25.5801	28.5859	24.8893	22.1698	24.6991	28.2338	29.6056	19.8645	22.3293	40.9545	30.1904	47.7885	33.6407	21.407	46.8966	27.0471	27.8119	50.6877	23.0626	24.8392	30.1361	24.5403	28.687	29.4641	26.7564	27.282	53.3788	27.5169	75.9943	25.0224	57.1767	24.3747	40.956	29.9953	41.1631	66.091	29.3581	31.8024	36.61	25.3819	30.0255	29.0081	22.1251	27.6023	22.0917	68.7847	24.6795	28.4954	22.7188	38.974	41.5175	25.859	47.8419	37.1413	41.5175	37.3264	33.2169	58.5946	69.0007	34.351	28.4062	50.7023	24.4169	30.2645	26.7969	29.1012	22.0965	22.2659	43.3953	22.3817	25.4606	23.918	41.4936	38.5342	33.602	28.7511	26.7863	46.5432	26.0901	31.752	28.1201	22.9516	36.6575	54.5255	33.5198	37.5246	22.6004	26.8162	33.1798	29.6729	28.1434	35.3605	41.7394	27.6451	23.5835	22.8468	32.5207	46.2974	24.4186	27.4318	23.0726	40.1366	32.3093	35.3452	32.5301	38.9557	28.6415	26.6516	25.7939	51.6276	25.1888	25.3883	22.8443	26.3053	38.3873	26.6679	31.228	41.1823	34.475	30.1817	30.9837	29.8057	29.7703	25.9776	27.6381	27.2035	30.9157	30.6198	23.288	25.3016	24.7713	31.7109	29.1642	23.8329	29.7189	28.0231	41.5354	35.483	30.1209	55.761	34.6643	43.8605	31.7703	34.075	33.8779	28.5447	34.6094	28.4728	31.8253	23.7951	24.9791	29.2473	25.9664
ERG	84.1413	74.4096	74.2837	54.6572	42.231	59.931	57.3809	110.623	46.5986	70.3738	58.6157	63.7962	62.6258	54.6355	48.3653	70.2572	67.6714	99.4848	69.8384	69.3396	63.7893	61.3861	53.8908	66.2268	75.5059	55.9582	72.3714	91.4755	64.3501	56.148	81.8954	33.8572	99.3345	46.2457	69.7454	69.2571	94.6192	58.042	80.3033	130.73	88.8705	80.3437	99.1271	70.8546	63.2401	85.5625	71.059	80.4711	84.982	173.031	90.6129	62.7839	98.7635	71.6993	77.6715	49.731	47.7472	59.6703	61.4171	86.3584	38.4898	68.1631	62.2883	84.1776	112.2	178.321	74.7373	72.275	105.38	86.3895	79.1202	116.685	48.5048	103.528	94.5579	96.1552	92.5227	85.9797	90.3782	52.9708	74.7185	74.7212	105.061	65.3712	104.657	76.5631	97.8147	86.8888	73.4826	105.684	71.0846	126.852	68.0945	102.408	90.024	71.7871	49.9752	48.0509	97.4208	55.2232	54.8466	56.7151	60.1884	83.3598	70.2446	122.117	94.0754	156.96	74.4418	93.0844	109.94	116.161	77.2307	87.1835	122.425	109.135	78.4533	82.9225	79.1487	92.6194	61.641	83.9595	104.759	81.4336	59.6917	75.915	120.188	123.934	52.4921	120.726	78.5352	31.3091	83.2008	69.3396	77.949	61.7076	45.775	43.149	51.9784	49.8781	97.0285	72.1085	99.8583	58.1718	50.1827	83.6336	47.823	59.3466	46.6204	44.294	42.33	60.9038	63.9895	46.1791	54.4253	50.9037	116.035	52.1979	41.1216	52.7956	45.658	56.1216	74.9288	73.6973	46.1309	57.257	82.4728	66.7875	54.0716	66.1481	63.9066	51.257	67.4572	69.3895	90.8319	58.6305	109.592	61.5079	68.0135	93.6494	76.3592	76.1999	100.024	77.2223	71.6012	92.3895	76.2905	84.008	70.1561	83.0451	74.4954	82.5679	73.4086	58.3103	104.963	108.547	99.3702	104.454	115.145	138.856
HSPA5	2495.89	3305.04	3012.69	3143.62	5777.93	998.466	2361.08	1976.28	3141.42	3839.29	2357.46	6935.83	2180.24	2589.59	3915.7	3328.7	3070.37	2614.29	1613.99	2418.01	4232.31	3151.68	2141.74	2426.13	3982.85	3519.98	3655.21	1949.13	3596.37	3317.27	4853.89	803.807	3058.62	3884.71	3435.48	1671.84	2283.45	829.01	1458.74	1521.43	2185.39	4735.08	1733.72	4160.74	5183.54	2070.73	3158.04	4436.67	5144.85	1674.64	4466.26	3267.63	3369.96	2760.88	3955.75	5342.79	10385.9	1181.97	1343.82	1645.7	6340.91	3241.49	3528.23	1865.49	1393.71	1236.5	3285.87	2933.02	1856.21	2668.86	2666.45	2740.42	4115.2	2940.21	2051.13	2859.57	1507.46	1830.18	4239.87	2317.72	3164.87	2735.68	1228.28	1656.73	1355.24	3545.94	2619.99	2922.05	2828.58	2722.46	2055.64	889.562	888.218	1581.47	3090.18	3694.45	1379.92	2932.86	1754.08	1333.47	2005.36	1984.2	2962.91	2141.05	1612.31	2071.14	2064.25	2125.45	5567.57	3245.81	2235.31	1582.61	4551.77	4851.8	2203.17	3355.73	2020.26	3314.4	1564.62	5639.94	2727.66	1936.81	2261.96	3393.6	2646.17	2923.63	5158.21	2446.4	3087.95	3410.75	5751.03	2303.86	3321.87	3384.68	3002.29	5199.53	6208.56	3931.31	2671.17	4126.11	2222.22	2406.98	4737.12	2899.82	2941.75	2202.54	2219.02	1633.91	3080.29	3093.52	2208.5	2230.88	2929.74	2212.24	2503.19	5783.76	3324.15	2698.93	3797.27	5769.61	4953.35	7062.91	2774.89	2680.42	1145.77	3816.54	2750.21	1691.71	2161.2	3198.92	2446.05	2929.8	3668.46	4551.77	3765.4	7283.05	1737.91	2872.47	3579.69	3108.82	3102.73	3005.86	3078.24	3744.43	3344.26	2633.95	2337.38	2561.62	2093.31	1898.3	5092.48	3155.76	3363.66	1944.26	1658.4	5498.21	5376.97	4767.94	2893.98	3836.39
RBL2	770.744	888.537	743.419	993.085	813.771	763.339	719.756	758.405	830.115	756.004	569.705	365.201	755.787	709.868	653.894	558.208	668.663	598.786	482.048	1084.4	1231.36	1114.42	1475.23	165.436	354.852	296.406	825.523	913.462	734.317	337.327	526.336	681.404	721.728	530.64	609.537	872.08	753.992	685.59	977.258	1099.03	748.202	626.004	780.467	547.454	766.535	863.172	694.189	789.658	811.429	863.732	847.794	722.041	827.845	304.457	359.148	280.997	739.147	461.022	759.663	497.826	699.46	622.137	707.367	714.486	937.937	707.469	966.44	687.321	634.038	564.354	585.35	683.125	600.341	858.149	1020.14	1043.33	972.411	747.259	870.73	609.142	560.747	778.054	784.865	778.025	988.801	837.142	658.954	509.032	824.453	791.11	959.536	1061.37	836.479	747.933	600.514	555.76	926.387	723.082	571.515	863.296	809.211	574.115	840.95	1395.42	712.841	898.58	715.619	785.488	1081.44	731.096	801.494	1063.28	651.355	1126.61	917.355	1028.7	761.361	575.689	962.791	688.709	833.831	976.905	656.159	679.003	786.847	676.513	472.421	828.8	321.639	1054.47	759.553	709.203	955.467	712.969	977.963	830.623	645.469	756.549	649.668	793.736	659.145	559.496	211.249	607.739	538.146	685.047	562.568	603.311	468.827	580.603	466.771	956.43	653.941	596.203	509.987	662.859	538.612	737.179	716.909	516.531	827.965	724.646	730.57	647.798	588.182	819.774	714.434	720.482	620.571	583.455	605.337	624.428	605.314	646.772	806.766	624.023	794.023	820.867	573.805	691.045	518.844	251.885	560.909	775.311	755.189	889.433	825.76	850.884	788.493	328.477	747.718	1081.98	930.534	672.625	593.46	733.497	690.149	769.745	791.224	829.816
CEBPB	777.24	493.682	497.646	362.188	401.985	633.057	349.675	571.618	1134.51	923.188	767.226	1300.01	346.39	180.713	902.928	510.318	512.953	2114.45	130.867	185.843	607.564	697.8	1804.78	683.15	649.013	845.172	307.699	539.098	795.74	1080.89	579.622	3449.18	389.049	1908.48	1099.39	706.577	1130.03	521.411	622.519	707.723	683.74	459.415	470.096	304.479	803.518	354.329	549.232	216.02	1184.12	123.885	471.418	581.441	224.865	976.906	602.616	905.403	245.507	589.922	459.431	1604.86	5134.29	447.652	501.804	468.169	479.934	576.623	1312.53	270.742	514.6	671.536	683.199	663.385	1139.88	456.314	648.756	714.949	757.887	278.598	791.224	345.257	407.805	791.338	391.467	800.196	1017.09	364.202	922.989	630.531	282.794	454.722	1058.05	629.963	328.501	690.996	491.393	1426.16	228.524	370.795	519.218	792.565	934.868	335.763	1433.89	371.33	398.223	343.013	654.766	488.006	2416.19	312.108	532.727	368.2	472.336	1476.72	1002.21	381.197	364.386	495.446	444.839	281.544	705.788	909.817	494.501	422.961	313.054	452.957	402.753	536.54	794.423	761.087	303.362	2319.97	424.579	678.172	246.074	445.32	476.627	573.412	494.038	427.341	1453.6	1047.66	693.115	1030.03	356.801	927.522	1048.03	541.843	503.887	506.471	398.036	393.191	266.12	767.89	896.285	414.23	669.024	2205.08	392.766	866.037	618.205	806.94	899.487	264.695	787.925	776.765	255.67	527.628	598.765	531.998	732.125	453.022	543.23	526.735	470.553	553.263	687.916	580.416	576.187	531.672	407.658	1572.58	832.661	927.389	817.886	599.261	230.583	233.349	319.043	1014.49	449.575	515.918	1372.98	797.376	721.963	475.477	236.25	293.674	351.228	161.91
SNAI2	8.33065	8.18283	8.74737	10.2668	9.44531	10.4858	9.46848	8.88328	9.22373	8.69616	9.62773	35.5431	8.13111	9.92279	9.19354	10.8975	13.3203	12.2899	9.61317	8.84241	9.44974	8.68676	8.0771	10.3664	11.7002	13.4728	7.75352	10.3982	9.6305	17.2727	9.24502	21.6069	7.77253	9.65378	10.9144	14.6746	11.7395	10.5002	9.50745	8.85197	9.10685	8.94751	9.30214	8.18518	10.7714	8.68802	25.7828	10.2483	25.9196	9.17469	8.14431	9.6656	8.63591	13.4854	10.5104	8.18873	9.87857	8.77135	9.47223	9.84305	16.7814	9.77239	10.7862	11.7907	9.32127	8.03386	14.519	10.09	14.8582	10.5715	20.9063	10.2616	10.3254	11.4686	13.6575	10.0263	10.1568	8.57329	9.15817	8.92819	7.69093	8.8836	8.4324	11.3237	12.0167	9.71412	9.79283	8.90475	9.72463	9.86044	11.3033	8.46923	8.92755	9.29678	94.2959	8.74264	9.26769	9.08326	8.51942	7.86832	9.43783	7.93835	11.8756	8.86346	9.48179	9.17039	9.26168	9.15191	8.73603	9.38224	9.00183	8.75052	8.87624	9.72183	8.12643	8.5665	8.97915	8.96138	7.47056	8.6996	9.28507	12.8351	9.98591	10.6143	7.43566	10.0959	11.527	10.8419	15.6594	8.65927	8.75052	13.9138	8.97204	21.6927	10.808	9.87857	9.98878	9.8679	10.2768	8.40298	10.1294	9.86861	20.7039	79.6148	39.4301	9.00572	22.6697	9.09832	11.6564	12.6074	9.0174	10.0999	9.00572	15.602	11.3641	42.0412	10.1909	41.5714	8.70274	17.1394	13.689	8.17193	16.7874	8.81633	10.167	8.71089	9.96363	10.8806	17.335	10.2012	13.52	14.7967	13.8468	9.03561	8.9163	10.3712	13.0008	11.646	11.0123	11.723	7.74375	23.6754	9.02553	9.59725	10.2037	10.3809	8.1534	8.64711	19.6736	15.214	8.10158	9.0379	9.52493	20.9976	16.5521	9.13017	8.65335	8.52587	8.81951	9.92995
HOXA10	228.721	305.974	169.636	178.874	205.455	180.401	119.842	119.583	195.21	182.217	215.15	132.924	195.548	118.554	154.792	213.022	220.549	292.84	160.609	183.244	213.575	225.125	62.2031	319.813	339.742	293.051	222.32	183.548	130.758	247.051	160.285	68.6906	175.415	147.105	161.072	237.607	265.545	180.193	312.277	184.595	233.214	350.255	179.235	220.343	286.599	235.494	225.53	179.067	174.093	249.627	140.861	146.47	153.869	368.107	215.197	569.295	219.962	140.446	108.711	291.997	132.57	227.489	174.269	199.432	283.293	254.586	227.472	227.472	105.844	208.557	182.901	217.708	175.213	234.562	331.186	309.79	397.521	229.928	204.642	182.374	175.491	386.34	264	264.419	430.121	269.885	185.769	218.871	168.152	232.158	252.54	238.207	177.373	332.884	224.914	219.962	234.309	183.733	209.129	230.857	252.576	143.763	241.838	387.092	273.999	284.009	375.365	257.13	319.537	175.491	143.928	245.844	162.424	205.248	155.06	254.971	157.265	154.002	190.651	173.305	189.364	289.942	189.309	141.359	262.029	484.067	227.981	392.54	720.015	175.087	303.581	68.7352	285.054	150.482	245.507	223.944	228.359	138.976	182.558	175.972	146.123	202.954	493.611	180.622	145.115	236.889	154.826	147.37	278.497	297.775	275.087	225.449	176.087	166.944	241.159	166.692	357.393	180.935	217.817	250.944	212.088	188.751	194.116	191.008	309.544	298.829	260.956	193.445	230.077	224.073	197.501	153.239	177.232	147.87	204.539	184.728	94.6874	196.013	213.36	179.235	202.049	275.147	307.123	190.472	228.359	230.691	157.492	192.264	171.331	186.104	238.877	210.504	282.417	267.08	370.448	201.904	183.033	153.239	172.893	162.027
SP3	909.26	741.547	782.663	840.102	1387.4	963.381	981.774	802.534	747.286	767.53	702.744	797.864	790.54	791.224	928.591	615.717	703.2	857.84	615.805	1175.7	1147.25	1103.08	1082.45	218.415	95.6198	150.471	943.699	705.026	631.759	195.985	650.417	373.261	874.439	649.247	716.961	802.707	717.322	513.785	691.344	1021.38	831.492	577.537	613.989	556.882	527.02	743.419	530.716	631.895	554.68	807.813	615.938	677.635	726.738	188.099	354.239	608.879	932.883	658.243	982.835	481.979	1039.2	500.738	516.96	696.795	609.669	730.044	911.424	583.876	658.812	623.349	671.293	491.057	424.487	579.559	515.825	1318.69	1107.7	856.666	795.511	872.676	1117.72	764.659	763.394	661.571	701.024	1777.74	699.612	1034.57	662.191	591.54	682.83	895.349	1258.99	697.146	704.975	538.108	986.88	1390.7	737.843	704.924	574.984	605.161	540.206	898.612	397.922	1486.65	541.881	1101.85	379.963	510.17	283.396	566.309	1039.8	628.943	467.714	455.279	743.688	565.005	675.928	657.295	941.187	841.678	631.258	700.469	751.551	435.264	650.323	1127.06	121.38	808.512	601.944	764.935	624.608	555.159	669.965	656.916	681.061	766.866	659.429	1064.74	716.187	643.635	224.154	690.1	717.529	525.768	625.013	595.473	417.21	603.833	466.267	644.818	540.712	592.2	615.162	573.329	547.533	810.845	789.004	407.584	764.219	712.84	904.295	832.031	273.861	534.861	751.66	846.542	624.338	684.455	684.751	663.982	490.774	643.82	606.034	588.479	742.938	611.627	488.762	756.331	596.031	145.713	640.766	1056.26	1080.27	1559.49	896.511	981.561	878.1	978.032	615.096	907.885	883.494	549.449	570.034	615.45	551.651	672.479	645.097	713.817
ZBTB7A	20.9221	20.1898	27.0111	21.9418	20.0103	19.8795	18.9318	24.7954	22.6991	22.926	27.2496	19.9168	20.6131	24.3002	20.5065	22.8139	26.0817	23.581	22.7778	28.6281	21.9687	20.2277	21.1091	47.7197	35.349	30.7004	19.1141	25.2515	26.1588	39.7195	27.9696	25.2715	22.5411	28.8684	20.1738	21.7498	25.2169	24.0147	20.5035	21.6115	25.928	20.9606	28.3674	21.3862	20.371	23.3006	26.2409	25.3755	18.9318	20.8401	24.3967	23.1826	27.0598	29.0164	26.6132	23.863	23.5385	18.2068	22.9276	31.3847	21.5548	25.1045	22.3809	23.1884	22.418	23.5301	18.2514	17.9482	20.9123	25.0323	19.9584	22.5329	20.7712	21.0067	25.5663	19.3622	21.5408	22.0273	21.4247	20.8679	21.1159	21.5036	22.0257	26.7015	21.225	22.0146	23.378	25.3682	24.3896	21.2005	24.8741	24.1744	16.946	26.7651	24.749	26.3708	16.8317	21.0393	32.6392	26.8559	26.6612	25.2569	19.891	22.5687	18.7756	25.4359	21.8645	23.3057	22.8139	24.3826	26.6669	25.5387	21.9877	18.3648	23.4083	28.0382	22.1116	25.2569	21.3862	20.5686	25.943	22.585	24.5288	21.0514	18.9154	24.1379	25.1634	20.8101	21.1777	23.1567	20.2802	22.6893	24.8079	23.9905	20.9123	23.022	30.8534	23.341	19.344	20.6935	28.2878	19.9584	26.4545	19.8852	21.6497	20.2758	23.3393	25.9056	25.4286	23.11	22.0989	26.8559	21.3923	22.6469	20.2029	22.9012	20.7368	17.2478	24.676	22.8238	18.2672	21.2005	20.5731	21.4695	23.3797	19.4334	21.617	21.6575	25.4377	28.7004	22.2138	24.6475	25.859	21.2847	25.7846	23.0867	19.4671	26.0348	20.9364	23.6541	26.1815	28.3429	19.8566	21.8495	21.4912	21.8613	22.8254	19.7959	19.519	22.3776	20.3717	23.5012	19.6248	22.9408	22.9276	27.0695	20.4888	23.022	28.2817	21.7216
