	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100	V101	V102	V103	V104	V105	V106	V107	V108	V109	V110	V111	V112	V113	V114	V115	V116	V117	V118	V119	V120	V121	V122	V123	V124	V125	V126	V127	V128	V129	V130	V131	V132	V133	V134	V135	V136	V137	V138	V139	V140	V141	V142	V143	V144	V145	V146	V147	V148	V149	V150	V151	V152	V153	V154	V155	V156	V157	V158	V159	V160	V161	V162	V163	V164	V165	V166	V167	V168	V169	V170	V171	V172	V173	V174	V175	V176	V177	V178	V179	V180	V181	V182	V183	V184	V185	V186	V187	V188	V189	V190	V191	V192	V193	V194	V195	V196	V197	V198	V199	V200
YAR050W	0.0076322	0.1855953	0.0365137	0.0009127	0.1805735	0.2922658	0.0207343	0.0019799	0.0045124	0.002214	0.0088597	0.0070294	0.0044702	0.0045959	0.0698613	0.0081415	0.0179867	0.0225316	0.0121341	0.0120575	0.0291997	0.011113	0.009969	0.0141708	0.0050916	0.0871887	0.3714739	0.2464565	2.63e-05	0.0161687	0.0320331	0.0068783	0.0209609	0.0069734	0.0161412	0.1872961	0.0291177	0.0221338	0.0094346	0.0179655	0.0344732	0.018221	0.0232741	0.0030979	0.0225583	0.1878505	0.4727122	0.0043689	0.0152314	0.0061722	7.53e-05	0.4830679	0.0132462	0.0052762	0.00965	0.2714543	0.0099072	0.0134159	0.0129503	0.0153001	0.0040936	0.0457351	0.0028365	0.0031297	0.0036691	0.0029606	0.0129694	0.0098463	0.0016342	0.1447785	0.010923	0.028852	0.026149	0.0057998	0.139975	0.0105803	0.0080549	0.0610195	0.0126266	0.0024057	0.0243644	0.2955345	0.2268676	0.0228314	0.4724835	0.0204779	0.3278701	0.0119039	0.3155507	0.0151521	0.0056388	0.2013211	0.0226169	0.0146311	0.0082895	0.0023176	0.0013538	0.0018262	0.2668044	0.0302389	0.0113397	0.0258118	0.0257322	0.015529	0.0140918	0.0081066	0.4559516	0.0493721	0.0093317	0.4271326	0.0035266	0.004479	0.0052926	0.0449305	0.0038016	0.0007242	0.0028011	0.2317774	0.0003282	0.0145388	0.0426526	0.0081368	0.0007452	0.0440054	0.0969615	0.0090491	0.0466323	0.0374282	0.3895397	0.0517393	0.0421198	0.3653092	0.0635864	0.0021692	0.243266	0.0063468	0.073761	0.0039154	0.2375424	0.0122323	0.5292199	0.4111438	0.0125057	0.0038619	0.0045351	0.0058787	0.015885	0.0242182	3.11e-05	0.2242522	0.0053754	0.0067804	0.007632	0.2573317	0.0045649	0.0181164	0.0030106	0.0005455	0.0114039	0.0008938	0.0101862	0.1378634	0.0012116	0.2070793	0.33423	0.0062174	0.1617603	0.0610522	0.0063719	0.0416022	0.0025831	0.0994178	0.0232335	0.7523923	0.0128231	0.2795462	0.0055284	0.0063849	0.0001732	0.0072313	0.2089771	0.0113312	0.0707431	0.3092513	0.0026012	0.0062806	0.0078563	0.0226478	6.63e-05	0.0084233	0.0022807	0.0062139	0.0060199	0.0012186	0.0096453	0.0127674	0.0143655	0.0073807	0.0134499	0.0038277
YER188CA	0.4003737	0.4697458	0.7598961	0.5459277	0.7151403	0.4296149	0.493944	0.4894566	0.5846446	0.5875253	0.4304419	0.520056	0.3636214	0.6043964	0.4699736	0.8008705	0.5089346	0.6340623	0.4822727	0.5482722	0.6561354	0.4153936	0.4525465	0.4219439	0.4199545	0.5017331	0.5445063	0.506328	0.4194691	0.5054224	0.4282224	0.49716	0.402275	0.4323283	0.499526	0.6390016	0.5833676	0.5177449	0.435486	0.5387675	0.4829092	0.5493183	0.685767	0.5110076	0.5185369	0.4704005	0.779694	0.4885201	0.5833978	0.4682976	0.6115791	0.5870522	0.6195321	0.4361597	0.4869719	0.4076905	0.4377212	0.5713956	0.6170677	0.6067861	0.46745	0.6016952	0.4325052	0.4520936	0.5977259	0.5035348	0.4606604	0.7791179	0.5624439	0.4235904	0.530788	0.6034628	0.4341699	0.3988414	0.5152319	0.505612	0.4928955	0.4657835	0.7391564	0.6329876	0.5541277	0.6642094	0.4970302	0.4924655	0.5313863	0.7022216	0.5316333	0.4966919	0.3870053	0.6069823	0.6212747	0.4506292	0.688444	0.4639346	0.4163516	0.5859699	0.7108542	0.3933319	0.4155925	0.4260355	0.4246879	0.5735063	0.7403216	0.6843957	0.3808768	0.548235	0.3537531	0.6717087	0.1981284	0.414588	0.5322968	0.5626602	0.4605321	0.6550944	0.4857414	0.5785874	0.494514	0.4757178	0.5121647	0.4845757	0.628912	0.5504253	0.5824701	0.6211983	0.6509653	0.6940569	0.6200759	0.4799691	0.4324146	0.5078126	0.5724619	0.6630822	0.4087922	0.7301468	0.5201793	0.4710521	0.6997681	0.5060114	0.6000626	0.6444656	0.4819926	0.4598454	0.4257669	0.4274636	0.6737513	0.4764767	0.6725516	0.3536834	0.4964578	0.6959206	0.5638862	0.4915539	0.6079473	0.6991485	0.7083332	0.5160256	0.4789087	0.5852102	0.4794944	0.4884711	0.4749507	0.6182501	0.6172304	0.5016226	0.3614123	0.4746912	0.4547152	0.6075763	0.524384	0.3713922	0.4892514	0.6061299	0.7311317	0.5203255	0.4687884	0.646626	0.6615847	0.4062875	0.6445479	0.3896446	0.4841684	0.4661205	0.6713515	0.7418642	0.7405736	0.4119068	0.5029237	0.4468729	0.4371692	0.5814206	0.4391377	0.6824129	0.598243	0.4350093	0.412234	0.3365424	0.4842766	0.5477697	0.4300143	0.5407557
YJL185C	0.7725941	0.6056611	0.5728771	0.7818999	0.6495115	0.5434029	0.7796912	0.6641069	0.6909967	0.4856029	0.5666706	0.760407	0.7571073	0.6545383	0.4236776	0.6565047	0.6903855	0.4817616	0.727428	0.75871	0.6888256	0.6066483	0.7123321	0.5319342	0.5437028	0.3235432	0.5854617	0.685261	0.7095219	0.6132546	0.6699782	0.624952	0.6037016	0.6673296	0.4248199	0.4686029	0.492759	0.7117588	0.5417066	0.5195566	0.6169071	0.559234	0.6532492	0.693255	0.5982712	0.45096	0.4915491	0.6089557	0.7392801	0.5975647	0.5168044	0.4518872	0.6006415	0.2583396	0.762421	0.5947965	0.7120827	0.6120128	0.6375516	0.5664436	0.6018378	0.6953319	0.7609927	0.7928087	0.8037127	0.6658099	0.5479173	0.4700225	0.8114547	0.4941925	0.6762251	0.4492149	0.7499921	0.6000926	0.6297839	0.7096459	0.5738813	0.5257695	0.6559303	0.6000029	0.4151885	0.543044	0.6214913	0.6468997	0.4763898	0.5979466	0.3920649	0.753127	0.4175829	0.5431101	0.7421033	0.4836611	0.5505437	0.4898987	0.6342233	0.6205778	0.6269009	0.6699855	0.1645467	0.5498801	0.6824512	0.5941235	0.7757197	0.5283217	0.4091314	0.5962893	0.4979616	0.7647617	0.6812086	0.5685648	0.7738166	0.6976553	0.5683285	0.707859	0.720935	0.6546037	0.5833044	0.7039567	0.722199	0.7279894	0.4402032	0.6581872	0.6245643	0.7329932	0.5901465	0.5730109	0.5742944	0.6442714	0.685977	0.4318828	0.6832159	0.3225087	0.6020516	0.7134328	0.5985841	0.6462472	0.5929875	0.7160593	0.6362244	0.7197	0.5618132	0.6179151	0.6010198	0.625466	0.7476653	0.7590585	0.5497993	0.5852446	0.7535244	0.6086004	0.7332808	0.6276062	0.6662949	0.4969546	0.6667603	0.6600149	0.5947571	0.4993167	0.6704442	0.6178148	0.7421363	0.6471415	0.5482085	0.5948814	0.376823	0.5895579	0.5381422	0.8669828	0.689958	0.6739278	0.5993342	0.5435683	0.6250782	0.3754358	0.6917779	0.4985027	0.7215128	0.6033086	0.0805386	0.5620845	0.284227	0.658827	0.6305742	0.4654215	0.7433258	0.5656334	0.607997	0.5879617	0.5620004	0.4629557	0.8250831	0.4219373	0.5987093	0.8017593	0.2818828	0.5820497	0.678679	0.8169878	0.754112	0.6252507
YDL076C	0.4188266	0.6725021	0.3997324	0.2751167	0.7035708	0.6719567	0.7572869	0.3384395	0.081221	0.363678	0.3934014	0.5225494	0.1315344	0.4781266	0.6276832	0.7080566	0.3085397	0.4329013	0.3393774	0.2614015	0.3456157	0.4552127	0.5354809	0.462859	0.3186918	0.3940277	0.5633881	0.4881529	0.3315962	0.250684	0.5752792	0.5080909	0.7064377	0.4635585	0.3558061	0.3499209	0.3930551	0.6086763	0.3576113	0.6107294	0.4429303	0.5924342	0.361175	0.5723948	0.2919304	0.6809269	0.4529298	0.3987596	0.3483118	0.6850382	0.4747866	0.5295253	0.2744344	0.3703173	0.7494331	0.5489542	0.5159215	0.3215924	0.2857921	0.7278681	0.6067662	0.3870897	0.4086031	0.4865179	0.2945918	0.3759963	0.4529204	0.4835338	0.4349491	0.6203832	0.4131507	0.3583179	0.3243793	0.4062288	0.5533399	0.4162072	0.3152064	0.4486222	0.4184267	0.308011	0.3866952	0.6398045	0.657651	0.3965128	0.4736027	0.2849074	0.5738811	0.4132119	0.7162701	0.2659837	0.2664941	0.4631673	0.2711414	0.4276485	0.2259527	0.3111871	0.2922862	0.1505479	0.759881	0.4816419	0.5290743	0.5849979	0.4146545	0.3949056	0.4078919	0.2858573	0.8508635	0.4975307	0.3025966	0.711056	0.2734063	0.4211919	0.3047621	0.5821948	0.4564461	0.4961124	0.3611591	0.5846099	0.3394873	0.232554	0.3943332	0.4005081	0.5918376	0.6157226	0.5861803	0.2919523	0.4064541	0.3350479	0.725727	0.3459374	0.5022112	0.5060039	0.198356	0.5178298	0.650463	0.5304085	0.5733198	0.180195	0.723758	0.3012064	0.6494733	0.5467547	0.4788604	0.4465436	0.2783276	0.4843491	0.3679494	0.5015313	0.4314906	0.5130543	0.522597	0.4505975	0.4532089	0.5525335	0.3223383	0.3060824	0.3349948	0.3642965	0.3969508	0.3386988	0.344105	0.641945	0.3962617	0.6344657	0.6199495	0.4735451	0.6389252	0.4732027	0.2388141	0.3726866	0.237499	0.6556199	0.3215758	0.7864456	0.4174516	0.640178	0.2951837	0.4323502	0.7136852	0.2960805	0.5900532	0.3327342	0.5752057	0.5192772	0.4566309	0.3346344	0.4040916	0.4308775	0.4835835	0.3156313	0.5219454	0.6252892	0.3022588	0.5394768	0.2778279	0.2408451	0.2634497	0.3449753	0.5404549	0.2412768
YDL034W	0.501007	0.0001261	0.3744794	0.5291874	0.1445746	0.1551889	0.5936191	0.6003482	0.5768155	0.0011282	0.4593986	0.1269835	0.3813415	0.4824024	0.2728507	0.4503858	0.0648221	0.000176	0.6204883	0.6545251	0.0877994	0.0101294	0.0973187	0.2096553	0.4170504	0.1875354	0.2369119	0.2141928	0.5403996	0.0728788	0.2797034	0.5620631	0.6035343	0.6135	0.0010352	0.0002017	0.2588166	0.5567219	0.0002901	0.0205649	0.0002724	0.2158718	0.2170819	0.6287411	0.4529605	0.001048	0.0004534	0.6130265	0.001635	0.1963563	0.0710572	0.2982249	0.58008	0.1483362	0.5409148	0.1634015	0.5797074	0.0003542	0.3893576	0.6021685	0.5328374	6.3e-06	0.6641412	0.5621062	0.4931273	0.7397283	0.0009379	0.1639162	0.5462388	0.0455066	0.3860145	0.0953758	0.6066152	0.4834065	0.0738983	0.6681534	0.1959051	0.3503113	0.3255703	0.4916874	0.2614794	0.0001209	0.3349129	0.0360574	0.0141867	0.1119325	0.0637011	0.6699351	0.3525637	0.1851671	0.6503431	0.0005597	0.1119549	0.0358062	0.2150801	0.3253137	0.4833732	0.0163326	0.3116075	5.93e-05	0.4275153	0.1745965	0.4321749	0.6148783	0.0002275	0.4884118	0.043815	0.0018515	0.3987645	0.2267742	0.6779482	0.5434205	0.5166548	0.3346116	0.5104796	0.0979499	0.4679031	0.0001129	0.0020721	0.3879401	0.1320726	0.4846839	0.0334964	0.5283107	0.0933287	0.4361413	0.0325473	0.1251884	0.0402158	0.101261	0.1678423	4.7e-06	0.0011473	0.7182129	0.2205646	0.5891982	0.0002215	0.5589141	0.0909146	0.3835598	0.1524778	0.0003384	0.0059896	0.5167835	0.5870553	0.4770809	0.2492857	0.3524942	0.5487009	4.27e-05	0.6690116	0.5141445	0.3191226	0.0105685	0.5787723	0.4186816	0.4359204	0.2943875	0.273401	0.5372967	0.4976429	0.1058786	0.5231473	8.8e-06	0.0355409	0.5011981	8.6e-06	5.15e-05	0.5054204	0.00058	0.5403362	0.0413027	0.5530613	0.0001843	0.1941045	0.0001096	0.5793847	0.733028	4.23e-05	0.2232487	0.3541371	0.6837759	1.61e-05	0.1356327	0.4698373	0.4764532	0.04497	0.0002682	0.4460261	0.584212	0.5881784	7.08e-05	0.538688	0.7311541	0.0004291	0.372479	0.5481215	0.4938955	0.3648501	0.3965083
YPL090C	0.5640529	0.5098118	0.5627969	0.6095107	0.5881837	0.4182244	0.6156394	0.5148254	0.6387746	0.701883	0.598755	0.6662775	0.7507222	0.6702542	0.6393079	0.5069023	0.5837911	0.604036	0.6693818	0.7439389	0.6801285	0.6676358	0.5031966	0.6466721	0.60573	0.6812327	0.4116817	0.4296879	0.6003111	0.5697175	0.645219	0.5692175	0.6217464	0.5868755	0.5785588	0.640676	0.6073798	0.4209123	0.6120022	0.5420128	0.7646528	0.6649997	0.5606315	0.6320199	0.6553063	0.6162118	0.5477429	0.6331064	0.6096405	0.7861677	0.4813952	0.2934854	0.6481325	0.7339108	0.5345852	0.2885577	0.719257	0.7197354	0.5949058	0.5327515	0.5441497	0.6147902	0.6280283	0.5379918	0.5920681	0.6655979	0.7086331	0.6027311	0.6022131	0.5330747	0.6615336	0.6349395	0.6860617	0.6177378	0.4453586	0.6880483	0.641327	0.5386621	0.5872048	0.6161747	0.6901184	0.2569464	0.5073383	0.6504879	0.3922787	0.6565269	0.5585945	0.5577102	0.4862012	0.6124255	0.7469031	0.3503009	0.7048192	0.5239945	0.576354	0.5781318	0.5377933	0.7434626	0.4946134	0.5713657	0.7399262	0.6603134	0.5319656	0.6574823	0.5494054	0.5786293	0.5965836	0.6931217	0.6777569	0.5198611	0.5777627	0.6223173	0.6749125	0.5450496	0.6808741	0.5285177	0.59611	0.6171215	0.6289281	0.5403332	0.8186856	0.5983392	0.6200413	0.7156166	0.5284572	0.7067334	0.5555565	0.530227	0.5108446	0.682521	0.7472	0.2624735	0.855955	0.6058141	0.3252421	0.7256618	0.8768129	0.8353767	0.2367332	0.6863712	0.5653263	0.5593163	0.6507856	0.6836266	0.6301823	0.6257106	0.733117	0.6329395	0.4933817	0.2018965	0.595801	0.6809636	0.6968031	0.2773771	0.6199676	0.6498096	0.5855469	0.4990084	0.6026596	0.6369011	0.6437756	0.6953993	0.5153483	0.6350655	0.5863806	0.7146652	0.6162004	0.6687392	0.6135411	0.6765901	0.5315635	0.6272639	0.6399956	0.37829	0.6509428	0.5359176	0.5865781	0.5306353	0.6377643	0.6271724	0.6551019	0.6329067	0.5835199	0.4980395	0.6339461	0.5835924	0.5559671	0.6840418	0.600962	0.6609146	0.5688091	0.6019613	0.714466	0.5181405	0.5964034	0.6705295	0.7218608	0.6643295	0.6011139	0.6617608
YNL221C	0.0007318	0.0360029	0.0002756	0.1413057	0.2369504	0.0058658	0.0682867	0.0002353	0.1009388	0.0002279	0.2947636	0.0686952	0.1300729	0.1484206	0.0176337	0.0019305	8.1e-06	0.0566356	2.5e-06	0.0882117	0.2301943	0.0015926	0.1615936	0.1670765	0.1995263	0.1020283	0.0058011	2.7e-06	0.2097326	0.0385536	0.106167	0.0523074	0.1970925	0.4567513	0.0061374	0.143085	0.1618664	0.003894	0.1438029	0.002741	0.4703323	0.0008148	0.1232851	5.63e-05	0.0388337	0.0015084	0.1886118	0.0957146	0.0102962	0.0006352	0.1052844	0.0657553	0.0844134	5.5e-05	0.0328337	0.2625084	0.2805218	0.2035113	0.3271249	0.2074359	0.1183151	0.0006445	0.2737741	0.0001896	0.0003585	0.0008793	0.000247	0.0005169	0.02572	0.0021222	0.1430956	0.0012313	0.1077151	0.0001676	0.1582119	0.2964301	2.8e-06	0.0343708	0.1613551	0.1337407	5.6e-06	0.0265805	0.1798968	0.1019875	0.002664	0.2911398	0.4350259	0.3642994	0.0009947	0.000149	0.271863	0.4877224	2.63e-05	0.0001891	0.2109973	3.6e-06	0.0654817	9e-07	0.3017235	0.0002375	0.0002391	0.0019806	0.1739726	0.0006444	0.0003837	7e-07	0.3347056	0.0019943	0.0610875	0.0305987	0.000709	2.7e-06	2.18e-05	0.0033481	0.110755	0.0235849	0.0001841	7.6e-06	0.1091742	0.050667	0.1148418	0.0857034	0.0760859	0.0002091	0.0003451	0.0158025	0.0086032	0.3290639	0.0035758	0.1601016	0.2770408	0.1076624	0.2535744	0.5212425	0.0001426	0.0515767	0.1889626	0.0003161	0.0037546	0.162649	0.0001216	3e-06	0.4232014	0.000247	0.0038143	0.0011492	0.3654188	0.1413897	0.0007362	0.3033996	0.3208872	0.0642605	0.3965534	0.0107001	0.1970615	0.3251813	4.44e-05	4.4e-06	0.0004703	0.0003157	0.1606205	6.25e-05	0.0010788	0.0696279	0.003677	8.9e-06	0.0001883	0.0001016	0.253125	0.1372057	0.002826	0.1717153	6.4e-05	0.0007946	0.0653299	0.1421538	0.1580672	0.3636853	3.7e-06	0.1425714	2.85e-05	0.1499831	2.86e-05	0.44531	0.0001961	0.2149731	0.2741821	0.0582647	0.0001487	0.6411654	0.3532498	0.0002191	0.2736008	0.0005917	0.0913277	0.0002743	0.1394723	0.1246889	0.0003106	0.0002946
YLR055C	0.0720181	0.2626303	0.1769735	0.0603774	0.367045	0.0029567	7.5e-06	0.1347678	0.1402814	0.26605	0.1273589	0.0002618	0.0074593	0.0440148	0.3925932	0.1553696	0.0777987	0.3487397	0.0007101	6e-07	0.1081828	0.1417164	0.0003368	0.0662131	0.001516	0.5172013	0.042715	0.1554024	0.537241	0.1489487	0.3657323	3.73e-05	0.0630463	0	0.3719219	0.24026	0.1082638	0.0801141	0.1378715	0.2050255	0.086421	0.232594	0.1060585	0.0031823	0.003466	0.405516	0.0043659	0	0.0120818	0.2497856	4.92e-05	0.4833183	2.23e-05	0.0795702	0.0069455	0.1774407	4.6e-06	0.0117678	0.1823181	0.3275719	1.17e-05	0.150511	0.2093639	0.1776378	6.23e-05	0.1085665	0.5376884	0.7085789	0.3332125	0.4293365	4.8e-06	0.0544726	0.3057092	0.0001216	0.0050068	2.22e-05	0.08539	0.1197893	0.0016283	0.1413449	0.5957588	0.4234205	0.206695	0.1077648	0.2563642	0.2240604	0.7805791	0.000225	0.5207385	0.0518237	0.5334155	0.2446999	0.0746454	0.0002782	6e-07	0.0003308	0	0.0003721	0.0157896	0.0074152	0.0002832	0.013848	0.0492037	0.3697526	0.1303117	0.0049398	0.6578274	0.0034584	0.0299024	0.3557601	0.0013499	0.1381287	1.13e-05	0.0914044	0.0006999	0.0472392	0.0250222	0.2035044	0.0326672	0.165085	0.7913099	0.0142877	0.1152772	0.0005628	0.0004158	0.0832684	0.0008486	0.0004114	0.257689	0.031308	0.0927293	0.519553	0.1453965	1e-05	0.123237	6.2e-06	0.0869868	0.2405543	0.0467373	0.1311237	0.458822	0.5366339	0.0442343	0.1343552	0.3016798	0.0318433	0.0284669	6.79e-05	0.2162734	0.000364	0.0910712	0.0007547	0.0385785	0.4432106	3.8e-06	0.0013975	0.0397578	0.3125117	0.2545301	0.0378825	0.289045	0.4496017	0.3286746	0.0040384	0.100138	0.4789613	0.3325461	0.1077119	4.27e-05	0.0040167	0.0880266	0.0472696	0.0279755	0.3115049	5.48e-05	0.007517	0.1793056	2.11e-05	0.023707	0.0025709	0.3746367	0.1101904	0.0196911	0.001941	0.242935	0.0002806	0.3068449	0.6090238	0.3268936	0.0001131	0.1010206	0.1060683	0.0006248	3.44e-05	0.4592504	1e-07	0.4957167	0.4272693	0.0392529	0.3899926
STA3	0.1601902	0.188475	0.4107716	0.3661288	0.1575613	0.1290057	0.2560735	0.3786553	0.3807044	0.2035616	0.2497187	0.4100359	0.2132262	0.2499801	0.2831084	0.1354813	0.3042583	0.2798159	0.2323983	0.2200711	0.2964319	0.3216093	0.205814	0.2276301	0.1694485	0.2845646	0.4183166	0.094037	0.1233688	0.3713062	0.2832309	0.2319737	0.2685191	0.2592965	0.3202756	0.3916732	0.1348545	0.132491	0.2073276	0.0784246	0.4320489	0.2758281	0.3323724	0.3737597	0.3357006	0.1449062	0.4901152	0.2927076	0.6168216	0.2890899	0.1172571	0.2197568	0.5366709	0.1516284	0.1643439	0.1946617	0.3309687	0.1213661	0.2066552	0.1462968	0.1871692	0.4645128	0.5212414	0.2890163	0.3343468	0.3290824	0.2294757	0.3100821	0.5462365	0.3885477	0.3119862	0.331833	0.0147548	0.3072987	0.0885605	0.152586	0.3926737	0.6708123	0.2383889	0.2807848	0.1194238	0.2033452	0.39296	0.2207049	0.0394057	0.3689527	0.1566732	0.4490029	0.1782034	0.2638731	0.1222625	0.2522823	0.2145328	0.0881218	0.23479	0.0973167	0.2195359	0.1388921	0.2876353	0.4690024	0.4616502	0.1977633	0.3312372	0.1450242	0.2790133	0.1360905	0.6652702	0.2413697	0.2355812	0.1505097	0.2850054	0.4548615	0.1413046	0.1955276	0.5357331	0.4767949	0.187858	0.2146255	0.2438311	0.4303048	0.3202758	0.6751487	0.1922805	0.1629644	0.1750478	0.3205859	0.0315415	0.2492166	0.2279334	0.4810678	0.2250525	0.490978	0.2766978	0.3862899	0.1469708	0.332254	0.4914091	0.3226704	0.3451828	0.1569971	0.3624775	0.3242855	0.4928835	0.252223	0.2619485	0.1660285	0.1454916	0.0941724	0.2471078	0.0929741	0.3210428	0.3557086	0.4449881	0.2129916	0.3537835	0.1781122	0.2716426	0.2794873	0.3880485	0.3197405	0.3808734	0.2667217	0.2149081	0.1841702	0.364228	0.3501274	0.0583222	0.1378997	0.4536175	0.2071113	0.1431803	0.1589913	0.0444507	0.2431248	0.1656183	0.1766906	0.0201579	0.2546244	0.3795218	0.2537781	0.0549964	0.1151778	0.1591572	0.1403087	0.3930866	0.3700218	0.2668095	0.2910257	0.2624456	0.1029754	0.1250222	0.3950226	0.4821753	0.3331188	0.1330941	0.2009034	0.3929949	0.1477834	0.3400152	0.2334535
YPR132W	0.7218625	0.4212422	0.6055132	0.7798382	0.4202938	0.3476347	0.6396943	0.7936537	0.6864892	0.6623712	0.6915209	0.6697731	0.7555313	0.6035919	0.3809247	0.6401825	0.8344366	0.7099005	0.774837	0.5633711	0.6776224	0.6033716	0.6884085	0.684094	0.8558677	0.7224387	0.4022482	0.5421733	0.5773051	0.7541901	0.6612978	0.6546303	0.720278	0.7154841	0.7435238	0.6153111	0.6896741	0.7004248	0.7033336	0.710831	0.5830134	0.8308459	0.7395566	0.6670753	0.5364054	0.6160115	0.4023676	0.687169	0.926005	0.7610604	0.7910376	0.6507059	0.6758457	0.6917109	0.7599559	0.3582152	0.7508428	0.7388436	0.6943394	0.5636898	0.6452258	0.7961271	0.6334091	0.6316538	0.664457	0.5954581	0.7312421	0.7231966	0.7033409	0.4112988	0.6176838	0.581223	0.6328603	0.664006	0.4376228	0.7636358	0.7120322	0.7302682	0.6214736	0.6395196	0.653565	0.4345281	0.8137532	0.5671548	0.5386096	0.6025393	0.677593	0.5644677	0.3739789	0.579277	0.7931404	0.5838411	0.6204603	0.6899912	0.6475964	0.637566	0.728702	0.8719991	0.5932672	0.5839975	0.7122836	0.5859385	0.6642157	0.6767972	0.8018943	0.7261682	0.4355336	0.6102269	0.6695023	0.5141912	0.7677471	0.6761006	0.6291227	0.5645345	0.6119327	0.7047452	0.6348923	0.6630624	0.6485971	0.5925775	0.622777	0.7839977	0.7914615	0.7133528	0.5817691	0.6454267	0.6659072	0.6280686	0.6879986	0.6913213	0.7548134	0.576457	0.7596219	0.6492288	0.262648	0.6564612	0.6901599	0.6075988	0.5616899	0.6558637	0.5291372	0.6134428	0.6533935	0.5578269	0.6876485	0.5996639	0.6359048	0.6438845	0.6940898	0.3568679	0.833605	0.6836284	0.7238281	0.4988525	0.640274	0.623953	0.641539	0.6718036	0.6906041	0.6453358	0.6306417	0.5743276	0.6024844	0.6375516	0.4425768	0.6520292	0.6888709	0.6245286	0.6419742	0.5464667	0.8707715	0.5248336	0.6659052	0.4151602	0.5965538	0.8264583	0.7253973	0.6262409	0.6253653	0.8363802	0.6263762	0.6403785	0.6243175	0.5359176	0.651808	0.7220406	0.6491858	0.7300239	0.6429823	0.6765164	0.5591526	0.6369866	0.7319739	0.6447287	0.7985911	0.6821106	0.6376892	0.6501189	0.4623128	0.6383261
YBL003C	0.0717865	0.136051	0.1428623	0.0003724	0.1123525	0.0302452	0.1552722	0.2767938	0.3586052	0.0634352	0.0007528	0.0218369	0.0011439	0.1981681	0.1892123	0.1409115	0.0018091	0.4228786	0.1241366	0.1050968	0.0805914	0.0172333	0.1427947	0.1584223	0.0012279	0.0979906	0.3249483	0.188327	0.3375445	0.0126102	0.0169648	0.1856896	0.281837	0.0036677	0.1169314	0.1320555	0.1023951	0.2404614	0.0460068	0.3170825	0.12879	0.3779581	0.0254158	0.0402499	0.0020266	0.0515779	0.0219919	0.1750903	0.047838	0.0825173	0.2768039	0.5588918	0.0146579	0.1528562	0.1278025	0.1955939	0.1921117	0.1535887	0.205431	0.4587222	0.2402641	0.2613593	0.0286982	0.0048623	0.0006499	0.0012962	0.1237959	0.1928358	0.0627334	0.2215902	0.1836405	0.1082594	0.1716263	0.0161646	0.2057951	0.0006152	0.0051562	0.0284801	0.3691369	0.1471379	0.1441838	0.2918672	0.2599616	0.0158453	0.0803266	0.1923376	0.2862083	0.1031957	0.113762	0.0267085	0.0324158	0.2282701	0.0732761	0.0921763	0.1646702	0.2830251	0.2674297	0.1381501	0.0872345	0.0707285	0.0297167	0.0473127	0.0009108	0.0272882	0.0731987	0.0188695	0.1708914	0.1126394	0.1638631	0.3524112	0.1814679	0.1872547	0.0276714	0.1020934	0.0044738	0.039505	0.0100638	0.0620968	0.0479034	0.0987933	0.3098329	0.0643162	0.1438738	0.1535328	0.0345063	0.3099327	0.2483576	0.0033506	0.0567944	0.1266667	0.015578	0.1867708	0.0901585	0.0114726	0.0797803	0.0978227	0.1321334	0.2256515	0.1710352	0.1648949	0.0538095	0.1064948	0.0976254	2.32e-05	0.0083371	0.0150096	0.0468704	0.098245	0.0189148	0.036287	0.0028129	0.0034114	0.1945777	0.1471492	0.272383	0.0363151	0.3059883	0.0009864	0.185937	0.0048058	0.0023141	0.0304767	0.2422826	0.033871	0.0458233	0.3861286	0.2831878	0.0926038	0.0934929	0.2585301	0.0005034	0.23723	0.0026763	0.4028887	0.0025779	0.4145081	0.0018706	0.0765354	0.2946801	0.1769656	0.1264165	0.2899776	0.2548693	0.5837583	0.1871289	0.1422849	0.025941	0.2398322	0.2148798	0.0944208	0.2494666	0.1211987	0.0318988	0.0215726	0.5622186	0.0032393	0.01697	0.1575098	0.0177781	0.1356795
